code,name,qrcode,description,creator_id,created_at,updated_at,deleted_at,manufacture_dept_id,start_time,end_time,status_id,order_id,task_id,user_del_id,user_comp_id,description_del,min_prod_quan,total_prod_quan
63743f353fc8d1668562741,DYC-US-221110-Blacktiph-662-Opt03,1668562789-DPSX-63743f353fc8d1668562741,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668562751_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668562761_image.png""></figure>",369,2022-11-16 08:39:49+00:00,2022-12-02 08:26:25+00:00,,3,2022-12-01,2022-12-02,3,2269,464,,,,,
63743f974bd5a1668562839,DYC-US-221110-Blacktiph-662-Opt01,1668562930-DPSX-63743f974bd5a1668562839,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668562850_image.png""></figure>",369,2022-11-16 08:42:10+00:00,2022-11-25 14:18:38+00:00,,2,2022-11-23,2022-11-26,3,2270,465,,,,,
63743ff86485d1668562936,DYC-US-221111-BlackTiph-662-Opt01,1668562967-DPSX-63743ff86485d1668562936,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668562945_image.png""></figure>",369,2022-11-16 08:42:47+00:00,2022-11-29 12:28:52+00:00,,4,2022-11-28,2022-11-30,3,2270,466,,,,,
63744019f07e81668562969,DYC-US-221110-Blacktiph-662-Opt01,1668563000-DPSX-63744019f07e81668562969,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668562977_image.png""></figure>",369,2022-11-16 08:43:20+00:00,2022-11-29 07:51:39+00:00,,1,2022-11-28,2022-12-03,3,2270,467,,,,,
6374403b798611668563003,DYC-US-221110-Blacktiph-662-Opt01,1668563042-DPSX-6374403b798611668563003,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563011_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563017_image.png""></figure>",369,2022-11-16 08:44:02+00:00,2022-11-30 11:10:39+00:00,,3,2022-12-05,2022-12-06,3,2270,468,,,,,
637440ecd45b01668563180,JP-221114-MASK BLITZ 2022,1668563264-DPSX-637440ecd45b01668563180,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563189_image.png""></figure>",369,2022-11-16 08:47:44+00:00,2022-12-02 15:53:26+00:00,,2,2022-12-07,2022-12-14,3,2277,469,,,,,
63744143ba5491668563267,JP-221114-MASK BLITZ 2022,1668563321-DPSX-63744143ba5491668563267,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563287_image.png""></figure>",369,2022-11-16 08:48:41+00:00,2022-11-16 08:48:41+00:00,,3,2022-12-15,2022-12-16,1,2277,470,,,,,
637441b1a10021668563377,JP-221028-STARS BUCKET,1668563495-DPSX-637441b1a10021668563377,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563391_image.png""></figure>",369,2022-11-16 08:51:35+00:00,2022-12-01 07:59:34+00:00,,2,2022-11-30,2022-12-05,3,2276,471,,,,,
6374422aa198b1668563498,JP-221028-STARS BUCKET,1668563554-DPSX-6374422aa198b1668563498,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563515_image.png""></figure>",369,2022-11-16 08:52:34+00:00,2022-12-01 14:45:10+00:00,,4,2022-12-05,2022-12-09,3,2276,472,,,,,
637442648adb31668563556,JP-221028-STARS BUCKET,1668563607-DPSX-637442648adb31668563556,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563569_image.png""></figure>",369,2022-11-16 08:53:27+00:00,2022-12-01 07:55:48+00:00,,1,2022-12-06,2022-12-10,3,2276,473,,,,,
6374429d360f11668563613,JP-221028-STARS BUCKET,1668563663-DPSX-6374429d360f11668563613,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563627_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668563635_image.png""></figure>",369,2022-11-16 08:54:23+00:00,2022-12-01 15:01:43+00:00,,3,2022-12-12,2022-12-13,3,2276,474,,,,,
6374628a377581668571786,DYC-CH1-220909-No 8 Bed & Bar-Opt07-v1,1668571929-DPSX-6374628a377581668571786,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668571802_image.png""></figure>",369,2022-11-16 11:12:09+00:00,2022-11-29 14:07:31+00:00,,2,2022-11-24,2022-11-29,3,2274,475,,,,,
6374633b5062f1668571963,DYC-CH1-220909-No 8 Bed & Bar-Opt07-v1,1668572048-DPSX-6374633b5062f1668571963,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668571980_image.png""></figure>",369,2022-11-16 11:14:08+00:00,2022-11-29 10:42:24+00:00,,4,2022-11-29,2022-12-02,3,2274,476,,,,,
637463a9904a61668572073,DYC-CH1-220909-No 8 Bed & Bar-Opt07-v1,1668572154-DPSX-637463a9904a61668572073,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572091_image.png""></figure>",369,2022-11-16 11:15:54+00:00,2022-11-29 13:49:33+00:00,,1,2022-12-02,2022-12-07,3,2274,477,,,,,
6374640b4ef811668572171,DYC-CH1-220909-No 8 Bed & Bar-Opt07-v1,1668572244-DPSX-6374640b4ef811668572171,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572196_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572205_image.png""></figure>",369,2022-11-16 11:17:24+00:00,2022-11-29 14:11:24+00:00,,3,2022-12-07,2022-12-08,3,2274,478,,,,,
637464746a21f1668572276,DYC-CH1-220909-No 8 Bed & Bar-Opt06-v1,1668572410-DPSX-637464746a21f1668572276,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572285_image.png""></figure>",369,2022-11-16 11:20:10+00:00,2022-11-25 14:44:58+00:00,,2,2022-11-24,2022-11-28,3,2275,479,,,,,
637464fe27f4a1668572414,DYC-CH1-220909-No 8 Bed & Bar-Opt06-v1,1668572484-DPSX-637464fe27f4a1668572414,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572434_image.png""></figure>",369,2022-11-16 11:21:24+00:00,2022-11-28 13:25:47+00:00,,4,2022-11-28,2022-12-01,3,2275,480,,,,,
63746546c72ae1668572486,DYC-CH1-220909-No 8 Bed & Bar-Opt06-v1,1668572541-DPSX-63746546c72ae1668572486,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572494_image.png""></figure>",369,2022-11-16 11:22:21+00:00,2022-11-29 08:07:17+00:00,,1,2022-12-02,2022-12-07,3,2275,481,,,,,
63746580813491668572544,DYC-CH1-220909-No 8 Bed & Bar-Opt06-v1,1668572601-DPSX-63746580813491668572544,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572566_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572576_image.png""></figure>",369,2022-11-16 11:23:21+00:00,2022-11-29 10:09:06+00:00,,3,2022-12-07,2022-12-08,3,2275,482,,,,,
63746648597641668572744,DYC-CH1-220909-No 8 Bed & Bar-Opt04-v1,1668572862-DPSX-63746648597641668572744,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572753_image.png""></figure>",369,2022-11-16 11:27:42+00:00,2022-11-25 14:46:34+00:00,,2,2022-11-25,2022-11-28,3,2273,483,,,,,
637466c3113481668572867,DYC-CH1-220909-No 8 Bed & Bar-Opt04-v1,1668572927-DPSX-637466c3113481668572867,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572885_image.png""></figure>",369,2022-11-16 11:28:47+00:00,2022-11-28 08:50:48+00:00,,4,2022-11-28,2022-12-01,3,2273,484,,,,,
6374670210eda1668572930,DYC-CH1-220909-No 8 Bed & Bar-Opt04-v1,1668572986-DPSX-6374670210eda1668572930,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668572939_image.png""></figure>",369,2022-11-16 11:29:46+00:00,2022-11-29 08:15:26+00:00,,1,2022-12-02,2022-12-07,3,2273,485,,,,,
6374673d5cd811668572989,DYC-CH1-220909-No 8 Bed & Bar-Opt04-v1,1668575736-DPSX-6374673d5cd811668572989,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668575686_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668575695_image.png""></figure>",369,2022-11-16 12:15:36+00:00,2022-11-29 09:27:16+00:00,,3,2022-12-07,2022-12-08,3,2273,486,,,,,
637472b55daa41668575925,CIE-211222-PBCap - Century Bar - RedRocks,1668576189-DPSX-637472b55daa41668575925,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668575935_image.png""></figure>",369,2022-11-16 12:23:09+00:00,2022-11-25 15:13:40+00:00,,2,2022-12-30,2023-01-04,3,1359,487,,,,,
637473c1a421b1668576193,CIE-211222-PBCap - Century Bar-RedRocks-60cm,1668576280-DPSX-637473c1a421b1668576193,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576211_image.png""></figure>",369,2022-11-16 12:24:40+00:00,2022-11-16 12:24:41+00:00,,4,2023-01-04,2023-01-07,1,1359,488,,,,,
6374741b7bd931668576283,CIE-211222-PBCap - Century Bar - RedRocks,1668576334-DPSX-6374741b7bd931668576283,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576294_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576300_image.png""></figure>",369,2022-11-16 12:25:34+00:00,2022-11-16 12:25:34+00:00,,3,2023-01-07,2023-01-07,1,1359,489,,,,,
6374746698b351668576358,CIE-211222-PBCap - Century Bar - Whitaker,1668576421-DPSX-6374746698b351668576358,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576367_image.png""></figure>",369,2022-11-16 12:27:01+00:00,2022-11-16 12:27:01+00:00,,4,2022-11-16,2022-11-23,1,1358,490,,,,,
637474b8797ff1668576440,CIE-211222-PBCap - Century Bar - Whitaker,1668576497-DPSX-637474b8797ff1668576440,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576450_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576458_image.png""></figure>",369,2022-11-16 12:28:17+00:00,2022-11-16 12:28:17+00:00,,3,2022-11-28,2022-11-30,1,1358,491,,,,,
637475bc065f21668576700,CIE-211222-RDCap Elite - Circle C - Earthship,1668577415-DPSX-637475bc065f21668576700,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668576715_image.png""></figure>",369,2022-11-16 12:43:35+00:00,2022-11-16 12:43:35+00:00,,2,2022-11-21,2022-11-25,1,1365,492,,,,,
637478981d5841668577432,CIE-211222-RDCap Elite - Circle C-Earthship,1668577494-DPSX-637478981d5841668577432,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577446_image.png""></figure>",369,2022-11-16 12:44:54+00:00,2022-11-16 12:44:55+00:00,,4,2022-11-26,2022-11-30,1,1365,493,,,,,
637478d8ea47d1668577496,CIE-211222-RDCap Elite - Circle C - Earthship,1668577565-DPSX-637478d8ea47d1668577496,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577504_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577511_image.png""></figure>",369,2022-11-16 12:46:05+00:00,2022-11-16 12:46:06+00:00,,3,2022-12-05,2022-12-08,1,1365,494,,,,,
6374798a84c751668577674,CIE-211222-RDCap Elite - Circle C - Mach,1668577857-DPSX-6374798a84c751668577674,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577685_image.png""></figure>",369,2022-11-16 12:50:57+00:00,2022-11-16 12:50:57+00:00,,2,2022-12-26,2022-12-29,1,1366,495,,,,,
63747a486b8ae1668577864,CIE-211222-RDCap Elite - Circle C - Mach,1668577922-DPSX-63747a486b8ae1668577864,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577885_image.png""></figure>",369,2022-11-16 12:52:02+00:00,2022-11-16 12:52:02+00:00,,4,2022-12-29,2022-12-31,1,1366,496,,,,,
63747a8c50c751668577932,CIE-211222-RDCap Elite - Circle C - Mach,1668578029-DPSX-63747a8c50c751668577932,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577933_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668577940_image.png""></figure>",369,2022-11-16 12:53:49+00:00,2022-11-16 12:53:49+00:00,,3,2023-01-03,2023-01-03,1,1366,497,,,,,
63747b13756ae1668578067,CIE-211222-RDCap Elite - Circle C - Shadowcast,1668578264-DPSX-63747b13756ae1668578067,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578080_image.png""></figure>",369,2022-11-16 12:57:44+00:00,2022-11-16 12:57:45+00:00,,2,2022-12-26,2022-12-28,1,1364,498,,,,,
63747bdcc94131668578268,CIE-211222-RDCap Elite - Circle C-Shadowcast,1668578319-DPSX-63747bdcc94131668578268,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578282_image.png""></figure>",369,2022-11-16 12:58:39+00:00,2022-11-16 12:58:39+00:00,,4,2022-11-28,2022-11-30,1,1364,499,,,,,
63747c19a41d41668578329,CIE-211222-RDCap Elite - Circle C - Shadowcast,1668578377-DPSX-63747c19a41d41668578329,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578330_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578337_image.png""></figure>",369,2022-11-16 12:59:37+00:00,2022-11-16 12:59:38+00:00,,3,2023-01-03,2023-01-03,1,1364,500,,,,,
63747c85330651668578437,CIE-211222-RDCap SC - Velocity Box - Whitaker,1668578672-DPSX-63747c85330651668578437,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578488_image.png""></figure>",369,2022-11-16 13:04:32+00:00,2022-11-16 13:04:33+00:00,,2,2022-12-26,2022-12-28,1,1367,501,,,,,
63747d760d00e1668578678,CIE-211222-RDCap SC - Velocity Box-Whitaker,1668578737-DPSX-63747d760d00e1668578678,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578690_image.png""></figure>",369,2022-11-16 13:05:37+00:00,2022-11-16 13:05:37+00:00,,4,2022-12-28,2022-12-31,1,1367,502,,,,,
63747db96797e1668578745,CIE-211222-RDCap SC - Velocity Box - Whitaker,1668578828-DPSX-63747db96797e1668578745,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578756_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578766_image.png""></figure>",369,2022-11-16 13:07:08+00:00,2022-11-16 13:07:09+00:00,,3,2022-12-31,2023-01-03,1,1367,503,,,,,
63747e2c929161668578860,CIE-211222-RDCap SC - Velocity Box-Seaton,1668579051-DPSX-63747e2c929161668578860,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668578868_image.png""></figure>",369,2022-11-16 13:10:51+00:00,2022-11-21 12:30:14+00:00,,2,2022-11-23,2022-11-26,3,1368,504,,,,,
63747eef4ddcc1668579055,CIE-211222-RDCap SC - Velocity Box-Seaton,1668579202-DPSX-63747eef4ddcc1668579055,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579071_image.png""></figure>",369,2022-11-16 13:13:22+00:00,2022-12-06 09:06:23+00:00,,4,2022-12-02,2022-12-07,3,1368,505,,,,,
63747f841daeb1668579204,CIE-211222-RDCap SC - Velocity Box-Seaton,1668579267-DPSX-63747f841daeb1668579204,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579229_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579237_image.png""></figure>",369,2022-11-16 13:14:27+00:00,2022-11-16 13:14:27+00:00,,3,2022-12-08,2022-12-09,1,1368,506,,,,,
63748052e222b1668579410,CIE-211222-PYNCap - Standard Stripe Small - Shadowcast LXL,1668579702-DPSX-63748052e222b1668579410,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579424_image.png""></figure>",369,2022-11-16 13:21:42+00:00,2022-11-16 13:21:43+00:00,,2,2022-12-26,2022-12-28,1,1362,507,,,,,
63748188dd1561668579720,CIE-211222-PYNCap - Standard Stripe Small - Shadowcast LXL,1668579810-DPSX-63748188dd1561668579720,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579738_image.png""></figure>",369,2022-11-16 13:23:30+00:00,2022-11-16 13:23:31+00:00,,4,2022-12-29,2023-01-04,1,1362,508,,,,,
637481eb264691668579819,CIE-211222-PYNCap - Standard Stripe Small - Shadowcast LXL,1668579886-DPSX-637481eb264691668579819,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579821_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579828_image.png""></figure>",369,2022-11-16 13:24:46+00:00,2022-11-16 13:24:46+00:00,,3,2023-01-04,2023-01-05,1,1362,509,,,,,
6374824581bf71668579909,CIE-211222-PYNCap - Standard Stripe Small - Shadowcast SM,1668580147-DPSX-6374824581bf71668579909,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668579924_image.png""></figure>",369,2022-11-16 13:29:07+00:00,2022-11-16 13:29:07+00:00,,2,2022-12-26,2022-12-28,1,1363,510,,,,,
6374833a5f3fd1668580154,CIE-211222-PYNCap - Standard Stripe Small-Shadowcast SM,1668580198-DPSX-6374833a5f3fd1668580154,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668580164_image.png""></figure>",369,2022-11-16 13:29:58+00:00,2022-11-16 13:29:58+00:00,,4,2022-12-28,2022-12-31,1,1363,511,,,,,
6374836dec89e1668580205,CIE-211222-PYNCap - Standard Stripe Small - Shadowcast SM,1668580257-DPSX-6374836dec89e1668580205,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668580214_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668580220_image.png""></figure>",369,2022-11-16 13:30:57+00:00,2022-11-16 13:30:57+00:00,,3,2023-01-05,2023-01-06,1,1363,512,,,,,
63748a29c836e1668581929,CIE-211222-ALZCap Carbon - Iconic VC-Belmont,1668582258-DPSX-63748a29c836e1668581929,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668581943_image.png""></figure>",369,2022-11-16 14:04:18+00:00,2022-11-16 14:04:18+00:00,,2,2022-12-28,2023-01-05,1,1369,513,,,,,
63748b7a9fb431668582266,CIE-211222-ALZCap Carbon - Iconic VC-Belmont,1668582339-DPSX-63748b7a9fb431668582266,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582279_image.png""></figure>",369,2022-11-16 14:05:39+00:00,2022-11-16 14:05:40+00:00,,4,2023-01-05,2023-01-11,1,1369,514,,,,,
63748bcc8dce61668582348,CIE-211222-ALZCap Carbon - Iconic VC-Belmont,1668582423-DPSX-63748bcc8dce61668582348,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582349_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582360_image.png""></figure>",369,2022-11-16 14:07:03+00:00,2022-11-16 14:07:04+00:00,,3,2023-01-12,2023-01-12,1,1369,515,,,,,
63748c62b06931668582498,CIE-211222-ALZCap Carbon - Iconic VC-Corman,1668582670-DPSX-63748c62b06931668582498,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582512_image.png""></figure>",369,2022-11-16 14:11:10+00:00,2022-11-16 14:11:10+00:00,,2,2022-12-27,2023-01-03,1,1371,516,,,,,
63748d157aa041668582677,CIE-211222-ALZCap Carbon - Iconic VC-Corman,1668582785-DPSX-63748d157aa041668582677,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582694_image.png""></figure>",369,2022-11-16 14:13:05+00:00,2022-11-16 14:13:06+00:00,,4,2022-12-30,2023-01-07,1,1371,517,,,,,
63748d861e11f1668582790,CIE-211222-ALZCap Carbon - Iconic VC-Corman,1668582853-DPSX-63748d861e11f1668582790,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582796_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582804_image.png""></figure>",369,2022-11-16 14:14:13+00:00,2022-11-16 14:14:13+00:00,,3,2023-01-10,2023-01-11,1,1371,518,,,,,
63748de03f16f1668582880,CIE-211222-ALZCap Carbon - Iconic VC-Steeldan,1668583036-DPSX-63748de03f16f1668582880,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668582888_image.png""></figure>",369,2022-11-16 14:17:16+00:00,2022-11-16 14:17:17+00:00,,2,2022-12-26,2022-12-30,1,1370,519,,,,,
63748e84885bb1668583044,CIE-211222-ALZCap Carbon - Iconic VC-Steeldan,1668583095-DPSX-63748e84885bb1668583044,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583054_image.png""></figure>",369,2022-11-16 14:18:15+00:00,2022-11-16 14:18:16+00:00,,4,2022-11-30,2023-01-07,1,1370,520,,,,,
63748ec123cd81668583105,CIE-211222-ALZCap Carbon - Iconic VC-Steeldan,1668583159-DPSX-63748ec123cd81668583105,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583112_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583118_image.png""></figure>",369,2022-11-16 14:19:19+00:00,2022-11-16 14:19:20+00:00,,3,2023-01-10,2023-01-11,1,1370,521,,,,,
63748f483a1f71668583240,CIE-211222-ALZCap SC - Pack - Leopold,1668583585-DPSX-63748f483a1f71668583240,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583248_image.png""></figure>",369,2022-11-16 14:26:25+00:00,2022-11-24 12:40:21+00:00,,2,2022-11-28,2022-12-05,3,1372,522,,,,,
637490a4ec2ec1668583588,CIE-211222-ALZCap SC - Pack-Leopold,1668583656-DPSX-637490a4ec2ec1668583588,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583604_image.png""></figure>",369,2022-11-16 14:27:36+00:00,2022-11-16 14:27:36+00:00,,4,2022-12-12,2022-12-17,1,1372,523,,,,,
637490eb7920b1668583659,CIE-211222-ALZCap SC - Pack - Leopold,1668583715-DPSX-637490eb7920b1668583659,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583671_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583680_image.png""></figure>",369,2022-11-16 14:28:35+00:00,2022-11-16 14:28:36+00:00,,3,2022-12-19,2022-12-20,1,1372,524,,,,,
63749139a9ce11668583737,CIE-211222-ALZCap SC - Pack-Minter,1668583983-DPSX-63749139a9ce11668583737,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668583746_image.png""></figure>",369,2022-11-16 14:33:03+00:00,2022-11-25 08:29:08+00:00,,2,2022-11-28,2022-12-05,3,1373,525,,,,,
63749233a0aa71668583987,CIE-211222-ALZCap SC - Pack-Minter,1668584030-DPSX-63749233a0aa71668583987,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584001_image.png""></figure>",369,2022-11-16 14:33:50+00:00,2022-11-16 14:33:50+00:00,,4,2022-12-12,2022-12-17,1,1373,526,,,,,
637492612389d1668584033,CIE-211222-ALZCap SC - Pack-Minter,1668584081-DPSX-637492612389d1668584033,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584047_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584053_image.png""></figure>",369,2022-11-16 14:34:41+00:00,2022-11-16 14:34:41+00:00,,3,2022-12-19,2022-12-20,1,1373,527,,,,,
6374931da63181668584221,CIE-211222-GOCap SC - Mountain Cut Acres,1668584506-DPSX-6374931da63181668584221,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584229_image.png""></figure>",369,2022-11-16 14:41:46+00:00,2022-11-16 14:41:47+00:00,,2,2022-12-26,2022-12-29,1,1384,528,,,,,
6374943ebac0d1668584510,CIE-211222-GOCap SC - Mountain Cut-Acres GoCap C,1668584570-DPSX-6374943ebac0d1668584510,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584525_image.png""></figure>",369,2022-11-16 14:42:50+00:00,2022-11-16 14:42:51+00:00,,4,2022-12-30,2023-01-07,1,1384,529,,,,,
6374947d2ebeb1668584573,CIE-211222-GOCap SC - Mountain Cut Acres,1668584635-DPSX-6374947d2ebeb1668584573,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584579_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584587_image.png""></figure>",369,2022-11-16 14:43:55+00:00,2022-11-16 14:43:56+00:00,,3,2023-01-09,2023-01-10,1,1384,530,,,,,
637494d5751911668584661,CIE-211222-GOCap SC - Mountain Cut Trooper,1668584876-DPSX-637494d5751911668584661,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584669_image.png""></figure>",369,2022-11-16 14:47:56+00:00,2022-11-16 14:47:57+00:00,,2,2022-12-26,2022-12-30,1,1385,531,,,,,
637495b1820d01668584881,CIE-211222-GOCap SC - Mountain Cut-Trooper,1668584952-DPSX-637495b1820d01668584881,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584893_image.png""></figure>",369,2022-11-16 14:49:12+00:00,2022-11-16 14:49:13+00:00,,4,2022-12-30,2023-01-07,1,1385,532,,,,,
63749601803bd1668584961,CIE-211222-GOCap SC - Mountain Cut Trooper,1668585018-DPSX-63749601803bd1668584961,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584962_image.png""></figure><figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1668584970_image.png""></figure>",369,2022-11-16 14:50:18+00:00,2022-11-16 14:50:18+00:00,,3,2023-01-09,2023-01-10,1,1385,533,,,,,
